	Classifier	Threshold	FAR	FRR
794	"[[4]
 [5]
 [7]]"	14509.22	9.9610468009022e-05	0.16486851637915842
795	"[[4]
 [5]
 [8]
 [9]]"	18437.65	9.9610468009022e-05	0.13328503455973056
796	"[[ 4]
 [ 5]
 [ 8]
 [10]]"	17739.91	9.9610468009022e-05	0.10884846586125198
797	"[[ 4]
 [ 5]
 [ 8]
 [11]]"	17955.170000000002	9.9610468009022e-05	0.10931839987468427
798	"[[4]
 [5]
 [8]]"	13894.61	9.9610468009022e-05	0.14213545847937187
799	"[[ 4]
 [ 5]
 [ 9]
 [10]]"	17982.510000000002	9.9610468009022e-05	0.1137436118345049
800	"[[ 4]
 [ 5]
 [ 9]
 [11]]"	18189.260000000002	9.9610468009022e-05	0.11378277300229094
801	"[[4]
 [5]
 [9]]"	14102.77	9.9610468009022e-05	0.14861663174795872
802	"[[ 4]
 [ 5]
 [10]
 [11]]"	18511.23	9.9610468009022e-05	0.16692447768792465
803	"[[ 4]
 [ 5]
 [10]]"	13818.41	9.9610468009022e-05	0.1550978050165456
804	"[[ 4]
 [ 5]
 [11]]"	14004.41	9.9610468009022e-05	0.15531319143936873
805	"[[ 4]
 [ 5]
 [12]]"	14594.349999999999	9.9610468009022e-05	0.15239568443930998
806	"[[ 4]
 [ 5]
 [13]]"	14646.34	9.9610468009022e-05	0.16339997258718256
807	"[[4]
 [5]]"	9859.130000000001	9.9610468009022e-05	0.23110963168921697
808	"[[4]
 [6]
 [7]
 [8]]"	18544.93	9.9610468009022e-05	0.11615202365334534
809	"[[4]
 [6]
 [7]
 [9]]"	18796.81	9.9610468009022e-05	0.12130171721720742
810	"[[ 4]
 [ 6]
 [ 7]
 [10]]"	18537.21	9.9610468009022e-05	0.12470873881459145
811	"[[ 4]
 [ 6]
 [ 7]
 [11]]"	18742.08	9.9610468009022e-05	0.12619686319046033
812	"[[4]
 [6]
 [7]]"	14542.529999999999	9.9610468009022e-05	0.15020265904329266
813	"[[ 4]
 [ 6]
 [ 8]
 [ 9]
 [10]]"	21975.37	9.9610468009022e-05	0.09081474809578821
814	"[[ 4]
 [ 6]
 [ 8]
 [ 9]
 [11]]"	22213.68	9.9610468009022e-05	0.09259658123005228
815	"[[4]
 [6]
 [8]
 [9]]"	18250.769999999997	9.9610468009022e-05	0.11429186818350923
816	"[[ 4]
 [ 6]
 [ 8]
 [10]
 [11]]"	22068.22	9.9610468009022e-05	0.10130994106244248
817	"[[ 4]
 [ 6]
 [ 8]
 [10]]"	17612.24	9.9610468009022e-05	0.09751130778719821
818	"[[ 4]
 [ 6]
 [ 8]
 [11]]"	17836.24	9.9610468009022e-05	0.09813788647177459
819	"[[ 4]
 [ 6]
 [ 8]
 [12]]"	18398.190000000002	9.9610468009022e-05	0.1030134518611345
820	"[[ 4]
 [ 6]
 [ 8]
 [13]]"	18464.1	9.9610468009022e-05	0.1046973820759335
821	"[[4]
 [6]
 [8]]"	13685.64	9.9610468009022e-05	0.11579957314327113
822	"[[ 4]
 [ 6]
 [ 9]
 [10]
 [11]]"	22323.969999999998	9.9610468009022e-05	0.10571557243837011
823	"[[ 4]
 [ 6]
 [ 9]
 [10]]"	17848.670000000002	9.9610468009022e-05	0.1001546866127548
824	"[[ 4]
 [ 6]
 [ 9]
 [11]]"	18088.92	9.9610468009022e-05	0.1020148420825909
825	"[[ 4]
 [ 6]
 [ 9]
 [12]]"	18615.72	9.9610468009022e-05	0.10479528499539856
826	"[[ 4]
 [ 6]
 [ 9]
 [13]]"	18707.55	9.9610468009022e-05	0.10757572790820623
827	"[[4]
 [6]
 [9]]"	13888.880000000001	9.9610468009022e-05	0.11799259853928844
828	"[[ 4]
 [ 6]
 [10]
 [11]]"	18280.03	9.9610468009022e-05	0.13722073192222592
829	"[[ 4]
 [ 6]
 [10]
 [12]]"	18317.33	9.9610468009022e-05	0.10624424820348143
830	"[[ 4]
 [ 6]
 [10]
 [13]]"	18417.47	9.9610468009022e-05	0.11086526600223219
831	"[[ 4]
 [ 6]
 [10]]"	13645.09	9.9610468009022e-05	0.12476748056627049
832	"[[ 4]
 [ 6]
 [11]
 [12]]"	18537.809999999998	9.9610468009022e-05	0.10681208513637877
833	"[[ 4]
 [ 6]
 [11]
 [13]]"	18609.629999999997	9.9610468009022e-05	0.1103953319887999
834	"[[ 4]
 [ 6]
 [11]]"	13852.630000000001	9.9610468009022e-05	0.12586399326427913
835	"[[ 4]
 [ 6]
 [12]]"	14326.55	9.9610468009022e-05	0.12126255604942139
836	"[[ 4]
 [ 6]
 [13]]"	14377.68	9.9610468009022e-05	0.12490454465352156
837	"[[4]
 [6]]"	9591.119999999999	9.9610468009022e-05	0.1517691057547336
838	"[[ 4]
 [ 7]
 [ 8]
 [ 9]
 [10]]"	22113.129999999997	9.9610468009022e-05	0.09175461612265277
839	"[[ 4]
 [ 7]
 [ 8]
 [ 9]
 [11]]"	22310.629999999997	9.9610468009022e-05	0.09206790546494097
840	"[[4]
 [7]
 [8]
 [9]]"	18340.03	9.9610468009022e-05	0.11564292847212704
841	"[[ 4]
 [ 7]
 [ 8]
 [10]
 [11]]"	22199.36	9.9610468009022e-05	0.10315051594838558
842	"[[ 4]
 [ 7]
 [ 8]
 [10]]"	17702.59	9.9610468009022e-05	0.09645395625697559
843	"[[ 4]
 [ 7]
 [ 8]
 [11]]"	17926.920000000002	9.9610468009022e-05	0.09733508253216111
844	"[[ 4]
 [ 7]
 [ 8]
 [12]]"	18515.239999999998	9.9610468009022e-05	0.10409038397525014
845	"[[ 4]
 [ 7]
 [ 8]
 [13]]"	18550.9	9.9610468009022e-05	0.1041882868947152
846	"[[4]
 [7]
 [8]]"	13759.460000000001	9.9610468009022e-05	0.1157408313915921
847	"[[ 4]
 [ 7]
 [ 9]
 [10]
 [11]]"	22489.64	9.9610468009022e-05	0.10990581739147462
848	"[[ 4]
 [ 7]
 [ 9]
 [10]]"	17944.14	9.9610468009022e-05	0.0999784613577177
849	"[[ 4]
 [ 7]
 [ 9]
 [11]]"	18172.15	9.9610468009022e-05	0.10103581288794032
850	"[[ 4]
 [ 7]
 [ 9]
 [12]]"	18739.27	9.9610468009022e-05	0.10628340937126746
851	"[[ 4]
 [ 7]
 [ 9]
 [13]]"	18788.91	9.9610468009022e-05	0.10708621331088093
852	"[[4]
 [7]
 [9]]"	13961.15	9.9610468009022e-05	0.11779679270035832
853	"[[ 4]
 [ 7]
 [10]
 [11]]"	18455.690000000002	9.9610468009022e-05	0.14799005306338234
854	"[[ 4]
 [ 7]
 [10]
 [12]]"	18432.33	9.9610468009022e-05	0.10812398425721055
855	"[[ 4]
 [ 7]
 [10]
 [13]]"	18503.34	9.9610468009022e-05	0.11168765052573867
856	"[[ 4]
 [ 7]
 [10]]"	13735.25	9.9610468009022e-05	0.12903604785494704
857	"[[ 4]
 [ 7]
 [11]
 [12]]"	18641.53	9.9610468009022e-05	0.10743866382095514
858	"[[ 4]
 [ 7]
 [11]
 [13]]"	18721.819999999996	9.9610468009022e-05	0.11180513402909675
859	"[[ 4]
 [ 7]
 [11]]"	13920.51	9.9610468009022e-05	0.12682344187503672
860	"[[ 4]
 [ 7]
 [12]]"	14442.419999999998	9.9610468009022e-05	0.12437586888841025
861	"[[ 4]
 [ 7]
 [13]]"	14496.599999999999	9.9610468009022e-05	0.12927101486166317
862	"[[4]
 [7]]"	9649.77	9.9610468009022e-05	0.1566250905602005
863	"[[ 4]
 [ 8]
 [ 9]
 [10]
 [11]]"	21906.21	9.9610468009022e-05	0.10154490806915863
864	"[[ 4]
 [ 8]
 [ 9]
 [10]]"	17409.06	9.9610468009022e-05	0.09567073290125512
865	"[[ 4]
 [ 8]
 [ 9]
 [11]]"	17650.19	9.9610468009022e-05	0.09751130778719821
866	"[[ 4]
 [ 8]
 [ 9]
 [12]]"	18351.99	9.9610468009022e-05	0.10998413972704665
867	"[[ 4]
 [ 8]
 [ 9]
 [13]]"	18421.14	9.9610468009022e-05	0.11239255154588709
868	"[[4]
 [8]
 [9]]"	13752.739999999998	9.9610468009022e-05	0.13680953966047268
869	"[[ 4]
 [ 8]
 [10]
 [11]]"	17620.41	9.9610468009022e-05	0.11805134029096748
870	"[[ 4]
 [ 8]
 [10]
 [12]]"	17665.14	9.9610468009022e-05	0.09130426269311351
871	"[[ 4]
 [ 8]
 [10]
 [13]]"	17728.34	9.9610468009022e-05	0.09165671320318772
872	"[[ 4]
 [ 8]
 [10]]"	12987.029999999999	9.9610468009022e-05	0.10248477609602319
873	"[[ 4]
 [ 8]
 [11]
 [12]]"	17914.73	9.9610468009022e-05	0.09334064341798673
874	"[[ 4]
 [ 8]
 [11]
 [13]]"	17944.0	9.9610468009022e-05	0.09204832488104796
875	"[[ 4]
 [ 8]
 [11]]"	13179.18	9.9610468009022e-05	0.10127077989465647
876	"[[ 4]
 [ 8]
 [12]]"	13834.72	9.9610468009022e-05	0.11311703314992853
877	"[[ 4]
 [ 8]
 [13]]"	13851.720000000001	9.9610468009022e-05	0.11278416322374733
878	"[[4]
 [8]]"	9070.59	9.9610468009022e-05	0.13367664623759082
879	"[[ 4]
 [ 9]
 [10]
 [11]]"	17920.08	9.9610468009022e-05	0.12874233909655186
880	"[[ 4]
 [ 9]
 [10]
 [12]]"	17922.27	9.9610468009022e-05	0.09439799494820936
881	"[[ 4]
 [ 9]
 [10]
 [13]]"	17984.74	9.9610468009022e-05	0.09482876779385561
882	"[[ 4]
 [ 9]
 [10]]"	13229.11	9.9610468009022e-05	0.10692956863973684
883	"[[ 4]
 [ 9]
 [11]
 [12]]"	18202.120000000003	9.9610468009022e-05	0.09776585537780737
884	"[[ 4]
 [ 9]
 [11]
 [13]]"	18213.6	9.9610468009022e-05	0.09592528049186427
885	"[[ 4]
 [ 9]
 [11]]"	13432.16	9.9610468009022e-05	0.10630298995516047
886	"[[ 4]
 [ 9]
 [12]]"	14062.470000000001	9.9610468009022e-05	0.11695482759295882
887	"[[ 4]
 [ 9]
 [13]]"	14092.22	9.9610468009022e-05	0.11748350335807013
888	"[[4]
 [9]]"	9262.41	9.9610468009022e-05	0.13778856885512325
889	"[[ 4]
 [10]
 [11]
 [12]]"	18353.67	9.9610468009022e-05	0.12860527500930077
890	"[[ 4]
 [10]
 [11]
 [13]]"	18475.59	9.9610468009022e-05	0.1397074660766384
891	"[[ 4]
 [10]
 [11]]"	13961.980000000001	9.9610468009022e-05	0.19275126784280708
892	"[[ 4]
 [10]
 [12]]"	13731.91	9.9610468009022e-05	0.11775763153257231
893	"[[ 4]
 [10]
 [13]]"	13797.1	9.9610468009022e-05	0.12349474261322473
894	"[[ 4]
 [10]]"	9109.98	9.9610468009022e-05	0.16543635331205578
895	"[[ 4]
 [11]
 [12]]"	13954.14	9.9610468009022e-05	0.11936323941179926
896	"[[ 4]
 [11]
 [13]]"	13992.49	9.9610468009022e-05	0.12200661823735584
897	"[[ 4]
 [11]]"	9241.83	9.9610468009022e-05	0.15858314894950168
898	"[[ 4]
 [12]
 [13]]"	14835.26	9.9610468009022e-05	0.14560122182843493
899	"[[ 4]
 [12]]"	9768.25	9.9610468009022e-05	0.14687395978148068
900	"[[ 4]
 [13]]"	9746.95	9.9610468009022e-05	0.14981104736543244
901	[[4]]	4906.89	9.9610468009022e-05	0.23110963168921697
902	"[[5]
 [6]
 [7]
 [8]]"	18676.07	9.9610468009022e-05	0.11529047796205283
903	"[[5]
 [6]
 [7]
 [9]]"	18912.91	9.9610468009022e-05	0.11912827240508311
904	"[[ 5]
 [ 6]
 [ 7]
 [10]]"	18694.96	9.9610468009022e-05	0.12572692917702805
905	"[[ 5]
 [ 6]
 [ 7]
 [11]]"	18907.340000000004	9.9610468009022e-05	0.12784163223747333
906	"[[5]
 [6]
 [7]]"	14671.13	9.9610468009022e-05	0.15114252707015724
907	"[[ 5]
 [ 6]
 [ 8]
 [ 9]
 [10]]"	22116.46	9.9610468009022e-05	0.08962033247831451
908	"[[ 5]
 [ 6]
 [ 8]
 [ 9]
 [11]]"	22346.44	9.9610468009022e-05	0.09108887627029039
909	"[[5]
 [6]
 [8]
 [9]]"	18414.989999999998	9.9610468009022e-05	0.11525131679426681
910	"[[ 5]
 [ 6]
 [ 8]
 [10]
 [11]]"	22260.190000000002	9.9610468009022e-05	0.10291554894166945
911	"[[ 5]
 [ 6]
 [ 8]
 [10]]"	17740.87	9.9610468009022e-05	0.09531828239118091
912	"[[ 5]
 [ 6]
 [ 8]
 [11]]"	17969.68	9.9610468009022e-05	0.09645395625697559
913	"[[ 5]
 [ 6]
 [ 8]
 [12]]"	18556.83	9.9610468009022e-05	0.10307219361281353
914	"[[ 5]
 [ 6]
 [ 8]
 [13]]"	18609.28	9.9610468009022e-05	0.10356170821013883
915	"[[5]
 [6]
 [8]]"	13806.34	9.9610468009022e-05	0.11321493606939359
916	"[[ 5]
 [ 6]
 [ 9]
 [10]
 [11]]"	22539.57	9.9610468009022e-05	0.10861349885453585
917	"[[ 5]
 [ 6]
 [ 9]
 [10]]"	17980.280000000002	9.9610468009022e-05	0.09852949814963483
918	"[[ 5]
 [ 6]
 [ 9]
 [11]]"	18220.629999999997	9.9610468009022e-05	0.10001762252550371
919	"[[ 5]
 [ 6]
 [ 9]
 [12]]"	18779.230000000003	9.9610468009022e-05	0.10430577039807327
920	"[[ 5]
 [ 6]
 [ 9]
 [13]]"	18820.97	9.9610468009022e-05	0.1045211568208964
921	"[[5]
 [6]
 [9]]"	14013.21	9.9610468009022e-05	0.11507509153922969
922	"[[ 5]
 [ 6]
 [10]
 [11]]"	18485.85	9.9610468009022e-05	0.1433886158485246
923	"[[ 5]
 [ 6]
 [10]
 [12]]"	18464.52	9.9610468009022e-05	0.10581347535783517
924	"[[ 5]
 [ 6]
 [10]
 [13]]"	18546.39	9.9610468009022e-05	0.1102386873176558
925	"[[ 5]
 [ 6]
 [10]]"	13788.14	9.9610468009022e-05	0.12525699516359579
926	"[[ 5]
 [ 6]
 [11]
 [12]]"	18683.41	9.9610468009022e-05	0.10624424820348143
927	"[[ 5]
 [ 6]
 [11]
 [13]]"	18750.06	9.9610468009022e-05	0.10939672221025631
928	"[[ 5]
 [ 6]
 [11]]"	14003.600000000002	9.9610468009022e-05	0.1261381214387813
929	"[[ 5]
 [ 6]
 [12]]"	14438.900000000001	9.9610468009022e-05	0.11899120831783204
930	"[[ 5]
 [ 6]
 [13]]"	14486.64	9.9610468009022e-05	0.12139962013667248
931	"[[5]
 [6]]"	9705.17	9.9610468009022e-05	0.15100546298290615
932	"[[ 5]
 [ 7]
 [ 8]
 [ 9]
 [10]]"	22238.78	9.9610468009022e-05	0.0899532024044957
933	"[[ 5]
 [ 7]
 [ 8]
 [ 9]
 [11]]"	22472.41	9.9610468009022e-05	0.09130426269311351
934	"[[5]
 [7]
 [8]
 [9]]"	18508.09	9.9610468009022e-05	0.11636741007616846
935	"[[ 5]
 [ 7]
 [ 8]
 [10]
 [11]]"	22386.98	9.9610468009022e-05	0.10526521900883085
936	"[[ 5]
 [ 7]
 [ 8]
 [10]]"	17827.17	9.9610468009022e-05	0.09402596385424214
937	"[[ 5]
 [ 7]
 [ 8]
 [11]]"	18049.9	9.9610468009022e-05	0.09437841436431635
938	"[[ 5]
 [ 7]
 [ 8]
 [12]]"	18680.489999999998	9.9610468009022e-05	0.10364003054571087
939	"[[ 5]
 [ 7]
 [ 8]
 [13]]"	18680.829999999998	9.9610468009022e-05	0.10258267901548825
940	"[[5]
 [7]
 [8]]"	13887.48	9.9610468009022e-05	0.11343032249221671
941	"[[ 5]
 [ 7]
 [ 9]
 [10]
 [11]]"	22670.79	9.9610468009022e-05	0.11223590687474301
942	"[[ 5]
 [ 7]
 [ 9]
 [10]]"	18066.29	9.9610468009022e-05	0.09782459712948641
943	"[[ 5]
 [ 7]
 [ 9]
 [11]]"	18303.93	9.9610468009022e-05	0.09860782048520687
944	"[[ 5]
 [ 7]
 [ 9]
 [12]]"	18872.390000000003	9.9610468009022e-05	0.1046973820759335
945	"[[ 5]
 [ 7]
 [ 9]
 [13]]"	18897.85	9.9610468009022e-05	0.10358128879403183
946	"[[5]
 [7]
 [9]]"	14105.84	9.9610468009022e-05	0.11595621781441523
947	"[[ 5]
 [ 7]
 [10]
 [11]]"	18652.94	9.9610468009022e-05	0.15488241859372245
948	"[[ 5]
 [ 7]
 [10]
 [12]]"	18598.03	9.9610468009022e-05	0.10847643476728476
949	"[[ 5]
 [ 7]
 [10]
 [13]]"	18646.4	9.9610468009022e-05	0.11160932819016663
950	"[[ 5]
 [ 7]
 [10]]"	13893.73	9.9610468009022e-05	0.13189481310332674
951	"[[ 5]
 [ 7]
 [11]
 [12]]"	18779.710000000003	9.9610468009022e-05	0.10624424820348143
952	"[[ 5]
 [ 7]
 [11]
 [13]]"	18842.99	9.9610468009022e-05	0.10961210863307944
953	"[[ 5]
 [ 7]
 [11]]"	14063.04	9.9610468009022e-05	0.12725421472068296
954	"[[ 5]
 [ 7]
 [12]]"	14546.64	9.9610468009022e-05	0.12155626480781657
955	"[[ 5]
 [ 7]
 [13]]"	14567.59	9.9610468009022e-05	0.12202619882124885
956	"[[5]
 [7]]"	9746.52	9.9610468009022e-05	0.15219987860037987
957	"[[ 5]
 [ 8]
 [ 9]
 [10]
 [11]]"	22117.780000000002	9.9610468009022e-05	0.1041882868947152
958	"[[ 5]
 [ 8]
 [ 9]
 [10]]"	17561.22	9.9610468009022e-05	0.09504415421667874
959	"[[ 5]
 [ 8]
 [ 9]
 [11]]"	17818.96	9.9610468009022e-05	0.09766795245834231
960	"[[ 5]
 [ 8]
 [ 9]
 [12]]"	18517.670000000002	9.9610468009022e-05	0.11012120381429774
961	"[[ 5]
 [ 8]
 [ 9]
 [13]]"	18595.49	9.9610468009022e-05	0.11358696716336081
962	"[[5]
 [8]
 [9]]"	13921.3	9.9610468009022e-05	0.140706075855182
963	"[[ 5]
 [ 8]
 [10]
 [11]]"	17827.88	9.9610468009022e-05	0.12249613283468112
964	"[[ 5]
 [ 8]
 [10]
 [12]]"	17796.62	9.9610468009022e-05	0.08932662371991933
965	"[[ 5]
 [ 8]
 [10]
 [13]]"	17873.8	9.9610468009022e-05	0.09003152474006774
966	"[[ 5]
 [ 8]
 [10]]"	13129.96	9.9610468009022e-05	0.10054629829061502
967	"[[ 5]
 [ 8]
 [11]
 [12]]"	18027.72	9.9610468009022e-05	0.09048187816960702
968	"[[ 5]
 [ 8]
 [11]
 [13]]"	18092.93	9.9610468009022e-05	0.090442717001821
969	"[[ 5]
 [ 8]
 [11]]"	13323.720000000001	9.9610468009022e-05	0.09888194865970903
970	"[[ 5]
 [ 8]
 [12]]"	13965.289999999999	9.9610468009022e-05	0.1113743611834505
971	"[[ 5]
 [ 8]
 [13]]"	13972.369999999999	9.9610468009022e-05	0.10986665622368859
972	"[[5]
 [8]]"	9214.880000000001	9.9610468009022e-05	0.1350277065262086
973	"[[ 5]
 [ 9]
 [10]
 [11]]"	18096.9	9.9610468009022e-05	0.13236474711675902
974	"[[ 5]
 [ 9]
 [10]
 [12]]"	18063.98	9.9610468009022e-05	0.09320357933073564
975	"[[ 5]
 [ 9]
 [10]
 [13]]"	18115.61	9.9610468009022e-05	0.09273364531730337
976	"[[ 5]
 [ 9]
 [10]]"	13379.82	9.9610468009022e-05	0.10708621331088093
977	"[[ 5]
 [ 9]
 [11]
 [12]]"	18307.82	9.9610468009022e-05	0.09451547845156742
978	"[[ 5]
 [ 9]
 [11]
 [13]]"	18350.42	9.9610468009022e-05	0.09384973859920503
979	"[[ 5]
 [ 9]
 [11]]"	13586.36	9.9610468009022e-05	0.10524563842493784
980	"[[ 5]
 [ 9]
 [12]]"	14217.400000000001	9.9610468009022e-05	0.11685692467349376
981	"[[ 5]
 [ 9]
 [13]]"	14190.48	9.9610468009022e-05	0.11211842337138493
982	"[[5]
 [9]]"	9379.05	9.9610468009022e-05	0.13444028900941826
983	"[[ 5]
 [10]
 [11]
 [12]]"	18534.25	9.9610468009022e-05	0.1318164907677547
984	"[[ 5]
 [10]
 [11]
 [13]]"	18656.62	9.9610468009022e-05	0.14479841788882145
985	"[[ 5]
 [10]
 [11]]"	14202.279999999999	9.9610468009022e-05	0.21448571596405006
986	"[[ 5]
 [10]
 [12]]"	13896.400000000001	9.9610468009022e-05	0.1190891112372971
987	"[[ 5]
 [10]
 [13]]"	13949.380000000001	9.9610468009022e-05	0.12472831939848446
988	"[[ 5]
 [10]]"	9288.61	9.9610468009022e-05	0.18047424174188875
989	"[[ 5]
 [11]
 [12]]"	14095.74	9.9610468009022e-05	0.11869749955943686
990	"[[ 5]
 [11]
 [13]]"	14123.989999999998	9.9610468009022e-05	0.12083178320377513
991	"[[ 5]
 [11]]"	9395.27	9.9610468009022e-05	0.16770770104364513
992	"[[ 5]
 [12]
 [13]]"	14990.86	9.9610468009022e-05	0.14814669773452643
993	"[[ 5]
 [12]]"	9870.39	9.9610468009022e-05	0.14519002956668167
994	"[[ 5]
 [13]]"	9851.71	9.9610468009022e-05	0.14650192868751347
995	[[5]]	4952.24	9.9610468009022e-05	0.23110963168921697
996	"[[ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]
 [11]]"	26720.25	9.9610468009022e-05	0.09247909772669421
997	"[[ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]]"	22307.21	9.9610468009022e-05	0.09048187816960702
998	"[[ 6]
 [ 7]
 [ 8]
 [ 9]
 [11]]"	22547.65	9.9610468009022e-05	0.09181335787433181
999	"[[ 6]
 [ 7]
 [ 8]
 [ 9]
 [12]]"	23204.68	9.9610468009022e-05	0.10011552544496877
1000	"[[ 6]
 [ 7]
 [ 8]
 [ 9]
 [13]]"	23232.87	9.9610468009022e-05	0.10009594486107576
1001	"[[6]
 [7]
 [8]
 [9]]"	18555.379999999997	9.9610468009022e-05	0.11215758453917096
1002	"[[ 6]
 [ 7]
 [ 8]
 [10]
 [11]]"	22463.01	9.9610468009022e-05	0.10322883828395762
1003	"[[ 6]
 [ 7]
 [ 8]
 [10]
 [12]]"	22593.11	9.9610468009022e-05	0.08799514401519454
1004	"[[ 6]
 [ 7]
 [ 8]
 [10]
 [13]]"	22663.43	9.9610468009022e-05	0.08781891876015743
1005	"[[ 6]
 [ 7]
 [ 8]
 [10]]"	17897.690000000002	9.9610468009022e-05	0.09428051144485129
1006	"[[ 6]
 [ 7]
 [ 8]
 [11]
 [12]]"	22856.64	9.9610468009022e-05	0.09005110532396077
1007	"[[ 6]
 [ 7]
 [ 8]
 [11]
 [13]]"	22917.07	9.9610468009022e-05	0.08981613831724462
1008	"[[ 6]
 [ 7]
 [ 8]
 [11]]"	18111.99	9.9610468009022e-05	0.09469170370660453
1009	"[[ 6]
 [ 7]
 [ 8]
 [12]]"	18758.010000000002	9.9610468009022e-05	0.10287638777388342
1010	"[[ 6]
 [ 7]
 [ 8]
 [13]]"	18797.33	9.9610468009022e-05	0.10399248105578508
1011	"[[6]
 [7]
 [8]]"	14044.18	9.9610468009022e-05	0.11611286248555933
1012	"[[ 6]
 [ 7]
 [ 9]
 [10]
 [11]]"	22757.68	9.9610468009022e-05	0.10884846586125198
1013	"[[ 6]
 [ 7]
 [ 9]
 [10]
 [12]]"	22886.45	9.9610468009022e-05	0.09138258502868556
1014	"[[ 6]
 [ 7]
 [ 9]
 [10]
 [13]]"	22956.24	9.9610468009022e-05	0.09157839086761567
1015	"[[ 6]
 [ 7]
 [ 9]
 [10]]"	18158.86	9.9610468009022e-05	0.09839243406238374
1016	"[[ 6]
 [ 7]
 [ 9]
 [11]
 [12]]"	23111.99	9.9610468009022e-05	0.0926357423978383
1017	"[[ 6]
 [ 7]
 [ 9]
 [11]
 [13]]"	23187.78	9.9610468009022e-05	0.09289028998844745
1018	"[[ 6]
 [ 7]
 [ 9]
 [11]]"	18370.809999999998	9.9610468009022e-05	0.0986665622368859
1019	"[[ 6]
 [ 7]
 [ 9]
 [12]]"	18966.52	9.9610468009022e-05	0.10438409273364532
1020	"[[ 6]
 [ 7]
 [ 9]
 [13]]"	19027.8	9.9610468009022e-05	0.10587221710951421
1021	"[[6]
 [7]
 [9]]"	14257.02	9.9610468009022e-05	0.12006814043194768
1022	"[[ 6]
 [ 7]
 [10]
 [11]
 [12]]"	23240.02	9.9610468009022e-05	0.1137436118345049
1023	"[[ 6]
 [ 7]
 [10]
 [11]
 [13]]"	23372.65	9.9610468009022e-05	0.12059681619705899
1024	"[[ 6]
 [ 7]
 [10]
 [11]]"	18709.399999999998	9.9610468009022e-05	0.14244874782166003
1025	"[[ 6]
 [ 7]
 [10]
 [12]]"	18668.49	9.9610468009022e-05	0.10675334338469973
1026	"[[ 6]
 [ 7]
 [10]
 [13]]"	18743.75	9.9610468009022e-05	0.10963168921697244
1027	"[[ 6]
 [ 7]
 [10]]"	14063.3	9.9610468009022e-05	0.13026962464020678
1028	"[[ 6]
 [ 7]
 [11]
 [12]]"	18859.440000000002	9.9610468009022e-05	0.10595053944508626
1029	"[[ 6]
 [ 7]
 [11]
 [13]]"	18951.809999999998	9.9610468009022e-05	0.11008204264651172
1030	"[[ 6]
 [ 7]
 [11]]"	14273.58	9.9610468009022e-05	0.13156194317714553
1031	"[[ 6]
 [ 7]
 [12]
 [13]]"	19603.489999999998	9.9610468009022e-05	0.11762056744532122
1032	"[[ 6]
 [ 7]
 [12]]"	14641.600000000002	9.9610468009022e-05	0.1194219811634783
1033	"[[ 6]
 [ 7]
 [13]]"	14721.76	9.9610468009022e-05	0.12515909224413072
1034	"[[6]
 [7]]"	10017.25	9.9610468009022e-05	0.16539719214426973
1035	"[[ 6]
 [ 8]
 [ 9]
 [10]
 [11]]"	21913.71	9.9610468009022e-05	0.0914609073642576
1036	"[[ 6]
 [ 8]
 [ 9]
 [10]
 [12]]"	22175.609999999997	9.9610468009022e-05	0.08255174169293729
1037	"[[ 6]
 [ 8]
 [ 9]
 [10]
 [13]]"	22281.68	9.9610468009022e-05	0.08335454563255076
1038	"[[ 6]
 [ 8]
 [ 9]
 [10]]"	17487.61	9.9610468009022e-05	0.08707485657222298
1039	"[[ 6]
 [ 8]
 [ 9]
 [11]
 [12]]"	22431.559999999998	9.9610468009022e-05	0.08447063891445243
1040	"[[ 6]
 [ 8]
 [ 9]
 [11]
 [13]]"	22488.65	9.9610468009022e-05	0.08394196314934112
1041	"[[ 6]
 [ 8]
 [ 9]
 [11]]"	17727.03	9.9610468009022e-05	0.08915039846488222
1042	"[[ 6]
 [ 8]
 [ 9]
 [12]]"	18438.969999999998	9.9610468009022e-05	0.10136868281412152
1043	"[[ 6]
 [ 8]
 [ 9]
 [13]]"	18509.46	9.9610468009022e-05	0.10318967711617161
1044	"[[6]
 [8]
 [9]]"	13805.83	9.9610468009022e-05	0.1184233713849347
1045	"[[ 6]
 [ 8]
 [10]
 [11]
 [12]]"	22293.18	9.9610468009022e-05	0.09273364531730337
1046	"[[ 6]
 [ 8]
 [10]
 [11]
 [13]]"	22363.480000000003	9.9610468009022e-05	0.0943000920287443
1047	"[[ 6]
 [ 8]
 [10]
 [11]]"	17727.05	9.9610468009022e-05	0.10806524250553151
1048	"[[ 6]
 [ 8]
 [10]
 [12]]"	17748.739999999998	9.9610468009022e-05	0.08447063891445243
1049	"[[ 6]
 [ 8]
 [10]
 [13]]"	17831.53	9.9610468009022e-05	0.08462728358559653
1050	"[[ 6]
 [ 8]
 [10]]"	13083.05	9.9610468009022e-05	0.09175461612265277
1051	"[[ 6]
 [ 8]
 [11]
 [12]]"	17992.56	9.9610468009022e-05	0.08523428168627989
1052	"[[ 6]
 [ 8]
 [11]
 [13]]"	18042.129999999997	9.9610468009022e-05	0.08419651073995027
1053	"[[ 6]
 [ 8]
 [11]]"	13267.56	9.9610468009022e-05	0.08954201014274246
